PC1,PC2
-1.1076027015329353,0.25575602272185255
-0.9292975124201083,0.1113042414363533
-0.7289128752398568,0.05174816791975001
-0.6138783161387725,0.09632242148671277
-0.7154274475808057,0.19173223464602887
-1.073256828563346,0.2523735132995185
-1.572664327496109,0.22331391269262757
-1.9963101089799054,0.11477536235127454
-2.1651933469661526,-0.016749208663336297
-2.060043725563304,-0.11755464479336013
-1.822231546730253,-0.16895844104248234
-1.6415236128136215,-0.17791417053228892
-1.6314616569416995,-0.1464172536225754
-1.778370678622396,-0.061197655973332835
-1.9740425474070233,0.08061057662902517
-2.0954967217094946,0.23994563893892662
-2.086042347171424,0.34269544193531976
-1.9888172853718342,0.3299018983339565
-1.903139172902783,0.20643416464284006
-1.897481938088755,0.043907344653383494
-1.9615562166508518,-0.06095040458780878
-2.034691402317488,-0.03952326112510698
-2.057789661839056,0.11309254452693268
-1.9885488572594217,0.3353494111787239
-1.7938878335131359,0.5317042078762881
-1.4666834436427838,0.6234675168031322
-1.0622925469694062,0.586949718266952
-0.7007356802149729,0.45653910126896946
-0.5069148511066184,0.2963782226991309
-0.529549045563363,0.16524405381361196
-0.7087483338676005,0.09789121698150724
-0.9214296412673758,0.1042176948124367
-1.0625091134426548,0.1701189059079288
-1.0902087169543955,0.25358612157442145
-1.0073535131566211,0.291613697290459
-0.8138805367751831,0.2312101927773969
-0.4832743180994073,0.06793058574230902
0.01205602278655916,-0.1434334718399517
0.6426044768455157,-0.32145398543729364
1.2824222395390894,-0.4103921933644634
1.741579950219521,-0.41063355151681613
1.866857380378946,-0.3646542948779351
1.638640084297347,-0.3146115495427865
1.190544916918393,-0.27154031724004934
0.7380563339013038,-0.2206495551012114
0.45930898355265953,-0.14842499443395415
0.40454932930915743,-0.05949403036721019
0.5069466061594166,0.03016837959935094
0.6917344894716416,0.10989099275119615
0.9774910682296892,0.1802796391225825
1.4548682435486822,0.24382345774815734
2.1514140667372197,0.2930784090509902
2.919640900028373,0.3098612400361858
3.4704372721383208,0.27712700491128606
3.5332850869160803,0.1957238866730864
3.0166927122350375,0.09327342224221553
2.0615291657784294,0.01289099667001092
0.9714063337642721,-0.01645367334225112
0.07595639120854311,-0.005027688734208623
-0.396945358486475,0.002658109228306294
-0.3893210876483695,-0.03575430994002169
-0.017292268375489802,-0.12024654592749943
0.47008448082541016,-0.20016794686717473
0.7699208905404639,-0.2109215340153081
0.637480408681247,-0.12803460853981743
-0.0018073119316540992,0.008684157702126055
-0.9975794011242616,0.12229753449176517
-2.0220917309691946,0.15242996256020153
-2.7165225980773786,0.0904644254606763
-2.869723995367091,-0.02758134562007765
-2.5271219457097294,-0.15542356509687733
-1.955596205627472,-0.26363939295116035
-1.474038572713522,-0.34127916431330535
-1.2495789364014376,-0.3828521914488262
-1.1988410673143963,-0.38034984392601623
-1.076000173709084,-0.3269975682230719
-0.6890748377194337,-0.22723890647881698
-0.0742927256150379,-0.10380861306772893
0.5101020803966972,0.007923868386740349
0.7593529241333742,0.0804293037390586
0.5277959004371772,0.11395857008321751
-0.08221028547960403,0.13544837906044796
-0.7972552508070618,0.17472714759349856
-1.3448288674423514,0.23709716606557002
-1.594943128641573,0.294222859634869
-1.5908039775963212,0.3032224216723746
-1.4791574106886174,0.2429462961400798
-1.4077025542425117,0.13742891531135848
-1.449679051445185,0.042766226423324366
-1.5766117549495662,0.00800881123445232
-1.6758914841431822,0.04545219122875495
-1.6101203642969544,0.13151586544257066
-1.3063211568707511,0.2278260180235439
-0.8275663273072988,0.2992834505175207
-0.363866496533198,0.31780613500794813
-0.1304524011152174,0.2614022148818088
-0.23704298777901403,0.1254323707558373
-0.6106451884877652,-0.057593169153013136
-1.0141959657633965,-0.21720594581711442
-1.1574878372537132,-0.2788811080927053
-0.8589299783547667,-0.21059129047335964
-0.17492785721540607,-0.04440015359604624
0.5977972748952812,0.14231013630818454
1.0747497690885468,0.27130176450370874
1.0023687547260653,0.30566047794032686
0.39241362791936346,0.26437193753612076
-0.5124657399686737,0.1989779964282343
-1.3906902427871335,0.14831343186009005
-1.9928653549103579,0.10899381469186556
-2.218660820303494,0.049659832493224615
-2.1155732703351213,-0.04475756208050952
-1.8256550256569464,-0.14428204350289808
-1.51513870060566,-0.19088359996664647
-1.3197625035870753,-0.14689443216841191
-1.3145592984944925,-0.03230417396429285
-1.4978816928168508,0.0828927851728993
-1.792002867563893,0.12869444643254277
-2.073960045100866,0.08739459955344778
-2.2280120880195438,0.004008106168217754
-2.185762175531117,-0.052126593755448904
-1.933525771236049,-0.03907448393136371
-1.50394761652023,0.034752645566382565
-0.9759516684927079,0.127470348454856
-0.47154743973654556,0.19684723329689133
-0.12025328684892822,0.22092746299230717
3.821980585555395e-05,0.19875869753084446
-0.10109473332838723,0.1414886850565688
-0.34182175232330525,0.06295103548127785
-0.6171536264791884,-0.02753243309703379
-0.8487296463566727,-0.12653314108271743
-1.012811593174774,-0.22832357587207142
-1.1342731754995767,-0.31351012026610886
-1.2488144357936561,-0.3498616709173491
-1.3628743602054425,-0.3109681046113387
-1.4502588425328824,-0.19811584911371977
-1.489384048106618,-0.04604220221613099
-1.498708728138,0.09138432126222054
-1.5279304801220164,0.1654054168555817
-1.6127392269672738,0.1548924849829073
-1.7429370700085118,0.07750886883772429
-1.8760740749277522,-0.018591628510532088
-1.9729810755354724,-0.08260661120246664
-2.0113302880943036,-0.09334766708018283
-1.9728303017784787,-0.07086526139771604
-1.8350155108197284,-0.05447978966649747
-1.5826919362475267,-0.06550775549243845
-1.2281384208650568,-0.09014683088659348
-0.8303045191970954,-0.09778460972290048
-0.5002473423904495,-0.07518610162529817
-0.3654110325717523,-0.04422742652022732
-0.49217319828810413,-0.0464489957925395
-0.8271150886532761,-0.10536589640597686
-1.2194512097625791,-0.19851544559721082
-1.509426201159335,-0.26670884642188086
-1.6106183400069913,-0.255366278393957
-1.538035734112369,-0.15310778423854102
-1.3822663131111597,0.0021775681204939425
-1.2499996566810248,0.14922430932922523
-1.2018450328735069,0.23888839080774696
-1.2274375803545339,0.2573948325224091
-1.2733456016884723,0.2269248167332417
-1.2924251680104646,0.18533538352651538
-1.2715226844564267,0.15931590311476726
-1.2267976938874718,0.15198695441694748
-1.1841808023178453,0.15451430757526907
-1.160994020498036,0.1673752899493396
-1.1537839795749703,0.20697403932267974
-1.13734973178083,0.2894361681879565
-1.0822422043921645,0.40643042524292927
-0.985615727577791,0.5155343344374415
-0.8896193275202734,0.5566989100208812
-0.8608658949950421,0.48639695188175364
-0.9392796652207828,0.30727574477317887
-1.102719015777577,0.07424485961007404
-1.2828165447922748,-0.1280069197314788
-1.4159990042487367,-0.22749060367195623
-1.4864592998261867,-0.20643367488726672
-1.5345128457242212,-0.11302750669768889
-1.6254344900525222,-0.028093964181769775
-1.7887178623137927,-0.00711684393158427
-1.96546558464703,-0.042926732804890635
-2.019652039030818,-0.0790729125027848
-1.8265863416352137,-0.06116334335782847
-1.3705255440887003,0.017493916393919243
-0.7591591358053617,0.11261880292843958
-0.13628129448385753,0.16757188251334287
0.4307596146759431,0.15844770957397852
0.9878332242369701,0.10793226745527112
1.6135284334148972,0.06108832120461058
2.2777646980743254,0.0477188356501998
2.7671155694354366,0.06030613300349826
2.774349154573504,0.0608965977531768
2.1094505418995113,0.012176547017301717
0.8667874047085404,-0.088299817584275
-0.5876166481162167,-0.19782333923269654
-1.8002089361939313,-0.2529249835641175
-2.458889011614508,-0.2112816453947523
-2.525728399272925,-0.08027518781111476
-2.2068467375770537,0.08821196985950956
-1.8001239729721243,0.23140792724543383
-1.531716986940498,0.31014175039034503
-1.4798964378258193,0.319488926203018
-1.6055700277305314,0.27612796908094617
-1.8300102456678347,0.20047139167013972
-2.08336196107926,0.10709484526881353
-2.3002905740936708,0.006606904583561306
-2.4064991862572978,-0.08455716919091669
-2.3463371796755887,-0.13736381249612556
-2.1370912844002814,-0.11860982473286416
-1.8809399648854057,-0.013734574455533928
-1.6963093326728833,0.15138216257597872
-1.6184055399299775,0.3077254511843349
-1.5646955695483016,0.37022036616004605
-1.4098162178956644,0.28797482243627964
-1.1123261697283602,0.08627577296002693
-0.7789057663377903,-0.13852783393089768
-0.5973212814142217,-0.27731782917665115
-0.6848933239017294,-0.27706610523768344
-0.9803582014966371,-0.16635896921039203
-1.2737321382554245,-0.023498825479214697
-1.3511032641017815,0.07928834155661466
-1.1409598677010402,0.11191919212532282
-0.7605257347125924,0.08634150764021269
-0.4421175047510038,0.03384026270022068
-0.39209642212031154,-0.018170649105346093
-0.6659133651267459,-0.05616251410514993
-1.1347783300145817,-0.0762086102437043
-1.5654376165215005,-0.07543194715380307
-1.753965073923867,-0.05108899751203238
-1.6205342443640094,-0.007735476266709636
-1.2233275465299092,0.0391632621625075
-0.7203822031455702,0.0725506457605416
-0.3167271413285915,0.09081387310032243
-0.19732455508587074,0.11468499502690147
-0.4417473759186751,0.170285392639214
-0.9608114098169772,0.2585174159333843
-1.5182961567118356,0.34142772270226407
-1.8498976979231896,0.36369976090396366
-1.8115448967158247,0.29274168543999063
-1.460961240547873,0.14443779143396504
-1.019892509620617,-0.0239151085393
-0.7402416623570408,-0.14786645179362626
-0.7592551119653425,-0.1934027048257349
-1.0395470837843261,-0.16944596433661802
-1.4284978131887598,-0.10744298712292631
-1.7764561504155643,-0.03242900709983538
-2.013992639100832,0.04603402337914033
-2.1439727328124265,0.12378498253049076
-2.1871748416839285,0.19360252751459525
-2.1455805207017415,0.2480092480515202
-2.009814240467921,0.28544674825922417
-1.7916221039833484,0.3107313613820893
-1.5483971504233465,0.3295370375465611
-1.375433424575899,0.3423232263615032
-1.354298633240308,0.3422082238923731
-1.4775072718815219,0.31718465877363655
-1.6169185010986855,0.25516134941735163
-1.5934613786985365,0.15047621681582912
-1.307628430228045,0.00848985524210311
-0.8132958704389701,-0.155054286564435
-0.27094272782905454,-0.31676156427470226
0.16355190371804534,-0.4459199980499058
0.4135391727679307,-0.5076282532670435
0.47501273266138033,-0.4769265816505393
0.36118151934777265,-0.35804087193818135
0.06573174492680825,-0.19070965554607955
-0.4109538727709399,-0.033857390050205875
-0.9952397041963656,0.06393678757035066
-1.5094823774033108,0.08786947554050317
-1.7343282609256971,0.06035398739005925
-1.5382502081362721,0.023939464591651107
-0.9773320951149456,0.01518752819585963
-0.28256556009316,0.04566781101488991
0.25591184469987915,0.10151070008452935
0.41943952678082735,0.160084718425487
0.130529200731722,0.20853692903986126
-0.53947842836636,0.24743942704905167
-1.388171137621759,0.2784899317946224
-2.1191406745559607,0.29180758982186206
-2.4190018208724773,0.26674724431402363
-2.069627181521256,0.184869404496998
-1.0525079154429557,0.043479227973001196
0.405713020980673,-0.1391998711727575
1.8801055848018413,-0.3272098615218194
2.8923194263739567,-0.4745118826368496
3.1111628717659214,-0.5374520428882752
2.5061835790429057,-0.4933085664404356
1.3486376434967227,-0.35750425901404376
0.05799853610387122,-0.18623557892493345
-0.9871722614618292,-0.05731844889900856
-1.5540536853722784,-0.03346593416664305
-1.559579649757149,-0.12454276041824762
-1.032630120213666,-0.27433347673567493
-0.08943855792525,-0.38718190086417836
1.0621716556696417,-0.380167691154854
2.122916182701181,-0.2282446810756053
2.767193669336359,0.020712262492469956
2.7803418086289113,0.2668327480614024
2.174901589314902,0.4078340994264339
1.17938866173544,0.39311710557005086
0.10126559640706244,0.24863705936393962
-0.8272275175206756,0.05629232200534865
-1.5136595470333811,-0.09517942359035637
-1.9635204199949376,-0.1528989097995999
-2.201317543440046,-0.1116271085521677
-2.2350090355631247,0.0025535152323860086
-2.0798348156682693,0.15274838951037276
-1.7935220204976507,0.2975909405898684
-1.4763772662649424,0.39069157946950783
-1.2331322129160063,0.39222167430328786
-1.122268395790923,0.29313657887652933
-1.1272474431274324,0.12974278962705607
-1.17911972089979,-0.030771809751303843
-1.221619849498007,-0.12819662602381912
-1.259593035798837,-0.14318233643865763
-1.3395086328252388,-0.10159631393968838
-1.483158609409636,-0.04845198427336873
-1.6481150980441315,-0.014523563560261871
-1.7588380561913606,-0.00017553736441095863
-1.77640520319505,0.015253632523639954
-1.7364573791969957,0.04714721610943851
-1.7174408616969632,0.08282010649654836
-1.7647230159720908,0.0842045678513653
-1.8371225936085998,0.019813447936964834
-1.830597772734466,-0.09986263503909158
-1.6682927545131374,-0.2202771597802448
-1.3783457599606326,-0.28380660833764154
-1.0875393021978317,-0.2795041053614074
-0.9406035379717944,-0.2522118985484309
-1.0167854179207798,-0.25767585629313533
-1.295866208161459,-0.30479801861247824
-1.6749421560363345,-0.3410493544312988
-2.016678176221492,-0.2960575047308144
-2.209446591663575,-0.14478171291286782
-2.21540919311573,0.06432044976684244
-2.0831358420075157,0.2395915496623035
-1.917197705010087,0.3099297748820841
-1.8202178508857125,0.27183182817768087
-1.8386203222227455,0.1864454948095398
-1.941473275374932,0.1335042959273658
-2.042708521671526,0.15709876104436088
-2.0538052695810345,0.23844844335064594
-1.9401808510223595,0.31137216985866994
-1.7494570533398426,0.3092675217126769
-1.5861355043590188,0.21151813480525825
-1.539850389038941,0.05763307737748688
-1.6172374714084077,-0.08017831447732847
-1.7326995082988703,-0.14654263627270245
-1.7699345016703918,-0.13760818638861552
-1.671369608796824,-0.09392035250695263
-1.4859566203047785,-0.062061483391044434
-1.3307596005231863,-0.06359011734445523
-1.2918570360370736,-0.09310518430843417
-1.3496064074054468,-0.13204783800118902
-1.3972562118505325,-0.1604718757716313
-1.3352332053344615,-0.16721485778213618
-1.1528035337545048,-0.1596310722795988
-0.9290647993388952,-0.16186340186466924
-0.7689609194297974,-0.19614607015173474
-0.7408587487844526,-0.2605443831405637
-0.8561441221837349,-0.3226153009780562
-1.0818087648381174,-0.3363154700269091
-1.363213461362014,-0.2713997296657843
-1.6446633463982125,-0.13367919041202733
-1.879541995017296,0.038616187635876174
-2.0269788143774794,0.19722420883196254
-2.047133154787396,0.3078044102272353
-1.91099101164233,0.36262285947237227
-1.6207364491747898,0.37802421154457866
-1.216551277003313,0.3792784278452051
-0.7519009259884541,0.3825122530511456
-0.24891808762810155,0.38647359728072367
0.3276757377456954,0.37918267973297926
1.0434621098949235,0.3530455978849852
1.9219860065017624,0.3162000750654244
2.8847358992734744,0.2883739971443019
3.764394767050149,0.2789592558225489
4.393632552315823,0.2647945117896956
4.701908368635436,0.19660538706822173
4.743341104143228,0.041822393431471976
4.641656101385365,-0.1702546547110422
4.507892431229763,-0.34887763368335667
4.394848060789343,-0.39774298904648103
4.304845877202137,-0.2840161453594779
4.2240107364044075,-0.06566798918735567
4.151818529840217,0.14256405203183478
4.111799764825415,0.23802613397326017
4.140088140696851,0.18662760397055414
4.255193652530765,0.03308559046231883
4.431476807248802,-0.13664954939009005
4.611042233632598,-0.25113327174217337
4.753887849403595,-0.2863554062770987
4.870427979902993,-0.2557190261705225
4.98727793954846,-0.17622980276536412
5.073636869190656,-0.04961796419683168
5.007407109001588,0.1236488663990065
4.627187037056656,0.316920289929662
3.841508014857093,0.4715223994973059
2.7192271651240536,0.5278520311273238
1.4914716518163589,0.4719362492558118
0.4503578354034329,0.35560464306951356
-0.19592166758363366,0.26612673990117464
-0.41641538337457357,0.2639357206218893
-0.3467382167972357,0.33754018599500246
-0.20268323730465035,0.41462701510657984
-0.1840511049713679,0.42166284512026914
-0.40947250090237675,0.34102279706787664
-0.8865873371236378,0.2192126016124306
-1.5137609509891976,0.12653955956480556
-2.1165682755118262,0.10602718983327528
-2.5170650125560976,0.14759278520662908
-2.6108349893693577,0.19907116797875088
-2.408024809960574,0.202700460540175
-2.0118637285610634,0.13352054825221724
-1.5556485760179994,0.01687074725259971
-1.1444581407681536,-0.08612268812647884
-0.828563187213561,-0.11829782933006737
-0.6111048036550752,-0.06676654931168946
-0.4846371122106578,0.026408970001331335
-0.47345277016739595,0.09437669346235393
-0.6361481078584968,0.09451535457647857
-1.0070814234634904,0.038094263011996886
-1.524467678956241,-0.02092352814740665
-2.0223236938472997,-0.027273312000323444
-2.3090988452693852,0.03504025706022631
-2.2811229900823333,0.13101527405064944
-1.992221573297818,0.1984274925571618
-1.6264720070485112,0.18877008522423247
-1.3840756978343132,0.09624630471537896
-1.35892874114232,-0.04299300504636695
-1.4977332464038262,-0.17693127667513586
-1.6607429413962078,-0.26931937916565535
-1.7216570829880977,-0.315177325317526
-1.631473980190425,-0.3295646136887175
-1.4218462638365998,-0.3214881936835152
-1.1705182398388319,-0.28110850268987386
-0.9629128449826032,-0.19480859506752607
-0.8710325629358007,-0.07006171466844689
-0.9484359955034046,0.05966420901094373
-1.2234917654178759,0.15672095440130654
-1.6768168462015112,0.20571738568931838
-2.2134054998705395,0.21890804029665828
-2.666010960555733,0.21759562654675477
-2.8606798150099966,0.211218502559017
-2.7235324951357653,0.1961338078576591
-2.34793716380552,0.17117074488060774
-1.9458833414089052,0.14653854134813107
-1.702380367750183,0.1325189726617049
-1.652354073616897,0.12182529329787498
-1.6876821839702987,0.08991145429416554
-1.6788115535903674,0.018202524376320115
-1.5919358685586102,-0.0814406757285106
-1.503053533917619,-0.16685462502449266
-1.5154702646810938,-0.19366670740827407
-1.66345596133218,-0.14928061539238485
-1.8789121309737264,-0.06565576262318674
-2.0384302419291256,-0.0007970906421814934
-2.0457178188376997,-0.0014396487280115727
-1.8850701965886936,-0.0709915255678781
-1.6174090864307882,-0.16463107850919378
-1.3368630714695497,-0.21991710998113564
-1.1213480119223416,-0.20487094298843742
-1.0049756432996024,-0.14270768353510932
-0.9852697051895264,-0.08752528617956204
-1.0487944431604916,-0.07370741194859991
-1.1808755394626427,-0.08779118176443085
-1.3503577115194398,-0.08509030146957246
-1.4995423432082557,-0.02991082070414803
-1.5681113693114974,0.07724379162736572
-1.537643088425125,0.2037574009809425
-1.4513068226041077,0.30935735812021636
-1.3806468985845197,0.3668441107688356
-1.3636278751862794,0.3670834434673607
-1.3714809071238983,0.314483529310637
-1.3381378975930815,0.2222693630991995
-1.2272861561156676,0.10962028388067402
-1.078826406023638,-0.0008441848587625232
-0.9978323335563444,-0.08641403043968239
-1.0963388532037734,-0.12949156164728376
-1.4276679738372564,-0.1244717425329619
-1.949566581729738,-0.08366792918722481
-2.530578898112892,-0.037815222962371525
-2.993104587045205,-0.026550928349834683
-3.1759453966602496,-0.07831049400305262
-2.997359974965389,-0.18918266354546281
-2.4971730329213706,-0.3184943535570287
-1.8327394652758466,-0.4101389874474413
-1.2172484376006187,-0.424539890214894
-0.8266124912754762,-0.354492428236796
-0.7313476932466938,-0.21727175433906137
-0.8945585972707769,-0.04113562466489498
-1.2237209439928847,0.13819460689536509
-1.6261129375726153,0.2785410400465936
-2.030520448331514,0.3431274147444782
-2.3740480696081905,0.31782068342203457
-2.5769070169551305,0.21712622200398327
-2.5400332478414893,0.07597885275391122
-2.192501994944426,-0.06186797278868528
-1.5685440418238337,-0.15453546978593566
-0.843279999968876,-0.17600664623358436
-0.2733874512673234,-0.12926215652415754
-0.07151042400711419,-0.0445243601672206
-0.30224553252886366,0.04214377247707639
-0.8633926881520398,0.11413557759123258
-1.5472704255287528,0.18012294118136343
-2.1348056647207536,0.2544652546266251
-2.478002766551608,0.33404060194889496
-2.5427795212464446,0.39832435339056443
-2.397175009680213,0.431569003731169
-2.153954625862686,0.4397489754286592
-1.906582249003552,0.4428382096350665
-1.6984267809582627,0.45071055579823055
-1.5316978574561235,0.4466896701422393
-1.3934273598446563,0.3962627619483982
-1.275797069576433,0.27638674822144726
-1.1847584137916978,0.09995158698069981
-1.1421449391338252,-0.08657941912594931
-1.1821863497547282,-0.22791090940395622
-1.3336754069126655,-0.2860550670077325
-1.58773290246674,-0.25528160584279885
-1.876838463976594,-0.164327407021675
-2.0951356746592613,-0.06417672867627722
-2.156941226708389,-0.0029529441236980074
-2.0551866254574342,-0.0021363462097991896
-1.874713720262957,-0.051936621323823325
-1.7378531770910117,-0.1268200113549023
-1.7085680115097381,-0.20282669221071783
-1.7285606384468908,-0.2611829395687206
-1.6439794599062223,-0.28456464979872237
-1.3018212312682074,-0.26322274008473917
-0.6389725836586979,-0.21102049417619145
0.28915501993306403,-0.16903881226163292
1.3397232921389464,-0.18156384980250684
2.348080132846876,-0.26195982983843846
3.1954894864483094,-0.38133607269187764
3.8390829987437405,-0.4891977082532341
4.284242104432711,-0.5442210021845574
4.5347524429760435,-0.5321842839152477
4.583732420887749,-0.46799070122612735
4.458662654160445,-0.3888468632221916
4.2602827439809605,-0.3408373066701942
4.132914363371259,-0.35798663007913495
4.181040919530647,-0.44045708347025025
4.411617058644458,-0.5488538178526213
4.754347434552689,-0.6275364755649255
5.126605653070704,-0.6451650728349857
5.470630329042491,-0.6186444892501917
5.73795078762072,-0.5974375549910257
5.8627799572413934,-0.6220382487775712
5.775064720336444,-0.6931733337356722
5.454103421129845,-0.7739373795192368
4.974735644993156,-0.8157599036379376
4.49568935020433,-0.7855226859016402
4.178870924415449,-0.6808237630561922
4.081313778548525,-0.5310769666052051
4.09642811019051,-0.38370497039251455
4.0004801494176,-0.2787023757774562
3.581995114207531,-0.22552518863079415
2.766262718033601,-0.20052073006155233
1.6594083676885514,-0.1694710081650285
0.4966539055101713,-0.11609125898264083
-0.4728743883005815,-0.049915288097642084
-1.1010030702629956,0.00997431404365151
-1.3829596530209423,0.052173054174243026
-1.4088219099680446,0.07253730891024417
-1.2871674495802292,0.06405624381186427
-1.1144461370610854,0.016266980502165473
-0.9895885542919786,-0.07161473755285014
-1.0138271291103278,-0.1799352091678623
-1.242392410517397,-0.27708340727597214
-1.6287872111450516,-0.3416255711033421
-2.0297842263397663,-0.37335942010601314
-2.283465166886623,-0.3809758616152435
-2.298795582363431,-0.36378430922492294
-2.089007327630993,-0.3115975970421605
-1.74161702299023,-0.2225876859481579
-1.3669758878790519,-0.11627148697024595
-1.058808385871922,-0.02486338634015011
-0.8718164169219096,0.02842429949173434
-0.8165143215048624,0.043167834483939724
-0.8741468022447694,0.039388938920884464
-1.0199552350619574,0.045148587334651574
-1.2319560498926452,0.07883492456227935
-1.4806699321485348,0.13044183774605442
-1.719106783939539,0.15704958987377565
-1.8869808638069838,0.10833801916071117
-1.9258303478084169,-0.02720348080831953
-1.8007999410959348,-0.1938496656742799
-1.5239595313667034,-0.2935501289229602
-1.1624117884133403,-0.25549761297167517
-0.8188034879990211,-0.09362079964785368
-0.5939866630468141,0.10225509091210333
-0.5473015654127127,0.23760183804692248
-0.6604999299451827,0.2867845015476125
-0.8230822368617431,0.30831610840256135
-0.8749706116340312,0.38998220621491597
-0.7091277405344187,0.5680195626745427
-0.3655613755301654,0.7860966314382847
-0.028044750297005643,0.9282245588827037
0.0930743306030666,0.8986228501406816
-0.09331461409982365,0.6862178216426827
-0.5001064682154701,0.3705635910625833
-0.929234341354497,0.07221098581565662
-1.1999833524384915,-0.11634996302235853
-1.242095518068786,-0.17487260136356914
-1.1093065424521584,-0.1458307041930327
-0.9302217643134933,-0.08208438629145075
-0.8331747071080524,-0.002412410929863947
-0.8782116245542375,0.10146084155208644
-1.027887837026513,0.22015980487945255
-1.1770688237622098,0.30264099396627014
-1.2293347431429167,0.28963088758766864
-1.1724235482987335,0.17643270090822338
-1.0967423028740941,0.03829459946241932
-1.1352983151509728,-0.017700732147127123
-1.3627407104561458,0.06285206973201402
-1.7258790790744385,0.23625636717469856
-2.055145254916748,0.39211963287876367
-2.1496411326795744,0.4311687283413478
-1.885374966759446,0.328743381214553
-1.2893263226721698,0.14300120723217263
-0.5441600481286604,-0.03130700037009939
0.08114581192713712,-0.12614323871176986
0.3524250948413406,-0.13491906672355436
0.18962053724597155,-0.09960103829343572
-0.288594564308415,-0.06825446409414992
-0.8301403735411794,-0.05812203709531286
-1.1802660088936852,-0.04945859925435234
-1.194739954690279,-0.011015370858976057
-0.8860324020940428,0.06445964247792826
-0.40229980225896045,0.14406903134378807
0.03869743134079711,0.17432355550730852
0.23659954024743765,0.12337448631357294
0.09540426229615175,0.008934847042275464
-0.3191861971069334,-0.11418074424811561
-0.7983839251481138,-0.19261470772734318
-1.1060745225691169,-0.20225721835083754
-1.1305974530576242,-0.14834058508127723
-0.9547834858468155,-0.05186949167391174
-0.7768583235915577,0.058840103098430394
-0.7417819877423442,0.15089403764775616
-0.8280283356181083,0.19477470000648617
-0.8885024759771382,0.1780611743658606
-0.8029561017105263,0.11139937110934409
